,GROUP_VALUE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,4Q_FG_PCT,4Q_FG3_PCT,4Q_FT_PCT,4Q_OREB,4Q_DREB,4Q_REB,4Q_AST,4Q_TOV,4Q_STL,4Q_BLK,PO_FG_PCT,PO_FG3_PCT,PO_FT_PCT,PO_OREB,PO_DREB,PO_REB,PO_AST,PO_TOV,PO_STL,PO_BLK,SC_FG_PCT,SC_FG3_PCT,SC_FT_PCT,SC_OREB,SC_DREB,SC_REB,SC_AST,SC_TOV,SC_STL,SC_BLK,PERSON_ID,DISPLAY_FIRST_LAST
0,2016-17,0.393,0.381,0.898,0.3,1.0,1.3,0.6,0.5,0.5,0.1,0.375,0.36,0.857,0.1,0.3,0.5,0.2,0.2,0.1,0.0,0.348,0.294,0.75,0.4,1.4,1.8,0.8,0.0,0.0,0.0,0.368,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203518,Alex Abrines
1,2012-13,0.56,0.5,0.816,1.0,1.6,2.7,0.4,0.6,0.4,0.5,0.577,0.5,0.792,0.5,0.7,1.1,0.1,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,203112,Quincy Acy
2,2013-14,0.4563333333333333,0.289,0.6506666666666666,1.0,2.033333333333333,3.033333333333333,0.4666666666666666,0.43333333333333335,0.4333333333333333,0.4000000000000001,0.3646666666666667,0.12033333333333333,0.6183333333333333,0.39999999999999997,0.9,1.3,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,203112,Quincy Acy
3,2014-15,0.459,0.3,0.784,1.2,3.3,4.4,1.0,0.9,0.4,0.3,0.488,0.313,0.818,0.3,1.0,1.3,0.2,0.3,0.1,0.1,,,,,,,,,,,0.25,0.222,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,203112,Quincy Acy
4,2015-16,0.556,0.388,0.735,1.1,2.1,3.2,0.5,0.5,0.5,0.4,0.58,0.5,0.783,0.3,0.6,0.9,0.1,0.2,0.3,0.2,,,,,,,,,,,0.333,0.333,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,203112,Quincy Acy
5,2016-17,0.377,0.3293333333333333,0.7236666666666668,0.46666666666666673,2.1,2.533333333333333,0.3666666666666667,0.5,0.26666666666666666,0.3,0.38633333333333336,0.34833333333333333,0.7123333333333334,0.19999999999999998,0.5666666666666667,0.7666666666666667,0.13333333333333333,0.20000000000000004,0.06666666666666667,0.16666666666666666,,,,,,,,,,,0.20366666666666666,0.3056666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,203112,Quincy Acy
6,2013-14,0.503,0.0,0.581,1.8,2.3,4.1,0.5,0.9,0.5,0.7,0.5,0.0,0.629,0.4,0.7,1.2,0.2,0.4,0.2,0.2,0.689,0.0,0.348,1.2,2.9,4.1,0.2,0.6,0.1,1.3,,,,,,,,,,,203500,Steven Adams
7,2014-15,0.544,0.0,0.502,2.8,4.6,7.5,0.9,1.4,0.5,1.2,0.481,0.0,0.418,1.0,1.4,2.4,0.3,0.3,0.2,0.3,,,,,,,,,,,0.611,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,203500,Steven Adams
8,2015-16,0.613,0.0,0.582,2.7,3.9,6.7,0.8,1.1,0.5,1.1,0.511,0.0,0.405,0.6,0.9,1.6,0.1,0.2,0.1,0.2,0.613,0.0,0.63,3.4,6.1,9.5,0.7,0.9,0.5,0.8,0.471,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.2,203500,Steven Adams
9,2016-17,0.571,0.0,0.611,3.5,4.2,7.7,1.1,1.8,1.1,1.0,0.556,0.0,0.574,0.7,0.8,1.5,0.2,0.3,0.3,0.3,0.643,0.0,0.364,3.4,3.4,6.8,1.4,0.8,1.2,1.8,0.333,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.1,203500,Steven Adams
10,2007-08,0.411,0.208,0.782,0.5,1.3,1.8,0.7,0.5,0.4,0.1,0.397,0.308,0.725,0.2,0.8,1.0,0.3,0.3,0.2,0.0,0.389,0.0,0.0,0.0,0.4,0.4,0.5,0.1,0.3,0.0,,,,,,,,,,,201167,Arron Afflalo
11,2008-09,0.437,0.402,0.817,0.4,1.4,1.8,0.6,0.6,0.4,0.2,0.39,0.429,0.818,0.2,0.6,0.8,0.2,0.3,0.2,0.1,0.476,0.2,0.6,0.3,0.5,0.8,0.3,0.8,0.0,0.5,,,,,,,,,,,201167,Arron Afflalo
12,2009-10,0.465,0.434,0.735,0.7,2.4,3.1,1.7,0.9,0.6,0.4,0.464,0.364,0.71,0.2,0.6,0.8,0.2,0.3,0.1,0.1,0.625,0.429,0.818,0.2,1.8,2.0,1.2,0.7,0.2,0.3,,,,,,,,,,,201167,Arron Afflalo
13,2010-11,0.498,0.423,0.847,0.7,3.0,3.6,2.4,1.0,0.5,0.4,0.51,0.393,0.886,0.3,0.8,1.0,0.5,0.2,0.1,0.2,0.353,0.25,0.875,0.0,3.0,3.0,2.3,1.0,0.0,0.0,,,,,,,,,,,201167,Arron Afflalo
14,2011-12,0.471,0.398,0.798,0.6,2.5,3.2,2.4,1.4,0.6,0.2,0.437,0.354,0.839,0.1,0.7,0.8,0.5,0.3,0.1,0.1,0.405,0.2,0.8,0.7,2.9,3.6,2.7,1.3,0.7,0.3,,,,,,,,,,,201167,Arron Afflalo
15,2012-13,0.439,0.3,0.857,0.5,3.3,3.7,3.2,2.2,0.6,0.2,0.43,0.323,0.816,0.2,0.7,0.9,0.6,0.5,0.1,0.0,,,,,,,,,,,,,,,,,,,,,201167,Arron Afflalo
16,2013-14,0.459,0.427,0.815,0.4,3.2,3.6,3.4,2.0,0.5,0.0,0.436,0.423,0.825,0.1,0.7,0.9,0.4,0.5,0.1,0.0,,,,,,,,,,,,,,,,,,,,,201167,Arron Afflalo
17,2014-15,0.422,0.36366666666666664,0.8450000000000001,0.3,2.733333333333333,3.1,1.5666666666666664,1.4666666666666668,0.5,0.10000000000000002,0.351,0.3,0.8856666666666667,0.0,0.6666666666666666,0.6666666666666666,0.4000000000000001,0.4000000000000001,0.06666666666666667,0.0,0.167,0.25,0.0,0.0,2.3,2.3,0.7,1.0,0.0,0.0,0.31866666666666665,0.35000000000000003,0.0,0.0,0.06666666666666667,0.10000000000000002,0.06666666666666667,0.06666666666666667,0.0,0.0,201167,Arron Afflalo
18,2015-16,0.443,0.382,0.84,0.3,3.4,3.7,2.0,1.2,0.4,0.1,0.431,0.38,0.914,0.1,0.6,0.7,0.5,0.4,0.1,0.0,,,,,,,,,,,0.295,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,201167,Arron Afflalo
19,2016-17,0.44,0.411,0.892,0.1,1.9,2.0,1.3,0.7,0.3,0.1,0.379,0.323,0.944,0.0,0.4,0.5,0.3,0.2,0.1,0.0,,,,,,,,,,,0.36,0.286,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,201167,Arron Afflalo
20,2008-09,0.362,0.0,0.714,0.3,0.7,1.0,0.1,0.4,0.2,0.2,0.359,0.0,0.722,0.1,0.7,0.9,0.1,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,201582,Alexis Ajinca
21,2009-10,0.5,0.0,0.0,0.2,0.5,0.7,0.0,0.3,0.2,0.2,0.556,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,201582,Alexis Ajinca
22,2010-11,0.428,0.37166666666666665,0.7073333333333333,0.5,1.6666666666666667,2.1666666666666665,0.26666666666666666,0.43333333333333335,0.3,0.5666666666666667,0.5730000000000001,0.46666666666666673,0.85,0.16666666666666666,1.1666666666666667,1.3333333333333333,0.19999999999999998,0.3,0.2333333333333333,0.2333333333333333,,,,,,,,,,,,,,,,,,,,,201582,Alexis Ajinca
23,2013-14,0.546,0.0,0.836,1.7,3.3,4.9,0.7,1.1,0.4,0.8,0.58,0.0,0.8,0.7,0.9,1.6,0.2,0.3,0.1,0.2,,,,,,,,,,,,,,,,,,,,,201582,Alexis Ajinca
24,2014-15,0.55,0.0,0.818,1.5,3.1,4.6,0.7,1.0,0.3,0.8,0.567,0.0,0.833,0.5,1.3,1.7,0.3,0.4,0.2,0.4,1.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.438,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,201582,Alexis Ajinca
25,2015-16,0.476,0.0,0.839,1.3,3.3,4.6,0.5,0.9,0.3,0.6,0.484,0.0,0.818,0.5,1.0,1.5,0.2,0.4,0.1,0.2,,,,,,,,,,,0.615,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,201582,Alexis Ajinca
26,2016-17,0.5,0.0,0.725,1.2,3.4,4.5,0.3,0.8,0.5,0.6,0.464,0.0,0.6,0.2,0.9,1.1,0.1,0.3,0.1,0.1,,,,,,,,,,,0.714,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,201582,Alexis Ajinca
27,2010-11,0.533,0.0,0.5,0.7,1.2,1.9,0.2,0.4,0.3,0.4,0.5,0.0,0.5,0.6,0.4,1.0,0.3,0.2,0.2,0.3,,,,,,,,,,,,,,,,,,,,,202332,Cole Aldrich
28,2011-12,0.524,0.0,0.929,0.5,1.3,1.8,0.1,0.3,0.3,0.6,0.514,0.0,0.875,0.4,1.0,1.4,0.1,0.2,0.2,0.5,0.444,0.0,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,,,,,,,,,,,202332,Cole Aldrich
29,2012-13,0.551,0.0,0.5903333333333333,0.7666666666666666,2.1666666666666665,2.9333333333333336,0.20000000000000004,0.5333333333333333,0.10000000000000002,0.5666666666666667,0.5,0.0,0.7856666666666667,0.46666666666666673,1.2,1.7,0.13333333333333333,0.3666666666666667,0.10000000000000002,0.39999999999999997,,,,,,,,,,,,,,,,,,,,,202332,Cole Aldrich
30,2013-14,0.541,0.0,0.867,0.8,2.0,2.8,0.3,0.4,0.2,0.7,0.552,0.0,0.778,0.7,1.4,2.1,0.2,0.4,0.1,0.4,,,,,,,,,,,,,,,,,,,,,202332,Cole Aldrich
31,2014-15,0.478,0.0,0.781,1.7,3.9,5.5,1.2,1.0,0.6,1.1,0.419,0.0,0.774,0.9,1.4,2.3,0.5,0.2,0.1,0.5,,,,,,,,,,,0.29,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,202332,Cole Aldrich
32,2015-16,0.596,0.0,0.714,1.4,3.4,4.8,0.8,1.1,0.8,1.1,0.634,0.0,0.833,0.5,1.5,2.0,0.3,0.5,0.2,0.5,0.667,0.0,0.5,1.3,3.7,5.0,0.5,0.3,1.0,0.5,0.25,0.0,0.5,0.0,0.1,0.1,0.0,0.1,0.0,0.1,202332,Cole Aldrich
33,2016-17,0.523,0.0,0.682,0.8,1.7,2.5,0.4,0.3,0.4,0.4,0.381,0.0,0.571,0.2,0.7,0.9,0.1,0.1,0.2,0.1,,,,,,,,,,,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,202332,Cole Aldrich
34,2006-07,0.503,0.0,0.722,2.3,2.7,5.0,0.4,0.7,0.3,1.2,0.511,0.0,0.673,0.9,0.9,1.8,0.1,0.1,0.1,0.3,,,,,,,,,,,,,,,,,,,,,200746,LaMarcus Aldridge
35,2007-08,0.484,0.143,0.762,2.9,4.7,7.6,1.6,1.7,0.7,1.2,0.524,0.333,0.71,0.8,1.1,1.8,0.3,0.4,0.1,0.4,,,,,,,,,,,,,,,,,,,,,200746,LaMarcus Aldridge
36,2008-09,0.484,0.25,0.781,2.9,4.6,7.5,1.9,1.5,1.0,1.0,0.466,0.167,0.797,0.7,1.0,1.7,0.3,0.3,0.1,0.2,0.49,0.25,0.7,1.5,6.0,7.5,1.3,1.7,0.5,1.7,,,,,,,,,,,200746,LaMarcus Aldridge
37,2009-10,0.495,0.313,0.757,2.5,5.6,8.0,2.1,1.3,0.9,0.6,0.439,0.286,0.713,0.6,1.6,2.2,0.4,0.4,0.2,0.1,0.43,0.5,0.75,1.7,4.3,6.0,2.2,1.8,1.2,1.8,,,,,,,,,,,200746,LaMarcus Aldridge
38,2010-11,0.5,0.174,0.791,3.4,5.3,8.8,2.1,1.9,1.0,1.2,0.456,0.2,0.764,0.9,1.4,2.3,0.4,0.5,0.3,0.3,0.461,0.0,0.792,2.7,4.8,7.5,1.3,1.5,1.3,1.7,,,,,,,,,,,200746,LaMarcus Aldridge
39,2011-12,0.512,0.182,0.814,2.7,5.3,8.0,2.4,2.0,0.9,0.8,0.485,0.667,0.74,0.6,1.4,2.0,0.5,0.6,0.3,0.2,,,,,,,,,,,,,,,,,,,,,200746,LaMarcus Aldridge
40,2012-13,0.484,0.143,0.81,2.4,6.7,9.1,2.6,1.9,0.8,1.2,0.504,0.25,0.757,0.7,1.4,2.1,0.6,0.4,0.1,0.2,,,,,,,,,,,,,,,,,,,,,200746,LaMarcus Aldridge
41,2013-14,0.458,0.2,0.822,2.4,8.7,11.1,2.6,1.8,0.9,1.0,0.42,0.333,0.805,0.5,2.0,2.6,0.5,0.4,0.1,0.2,0.452,0.667,0.8,2.7,7.9,10.6,1.5,1.7,0.6,1.6,,,,,,,,,,,200746,LaMarcus Aldridge
42,2014-15,0.466,0.352,0.845,2.5,7.7,10.2,1.7,1.7,0.7,1.0,0.468,0.231,0.854,0.7,1.5,2.3,0.3,0.4,0.1,0.1,0.33,0.273,0.889,4.2,7.0,11.2,1.8,1.6,0.4,2.4,0.327,0.133,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,200746,LaMarcus Aldridge
43,2015-16,0.513,0.0,0.858,2.4,6.2,8.5,1.5,1.3,0.5,1.1,0.518,0.0,0.955,0.5,1.3,1.8,0.4,0.3,0.1,0.3,0.521,1.0,0.891,2.2,6.1,8.3,1.0,1.1,0.4,1.4,0.473,0.0,0.0,0.1,0.2,0.3,0.1,0.1,0.0,0.1,200746,LaMarcus Aldridge
44,2016-17,0.477,0.411,0.812,2.4,4.9,7.3,1.9,1.4,0.6,1.2,0.454,0.25,0.803,0.7,1.0,1.7,0.5,0.3,0.2,0.4,0.458,0.143,0.764,2.7,4.8,7.4,1.5,1.8,0.6,1.0,0.369,0.4,0.0,0.2,0.2,0.4,0.1,0.1,0.0,0.1,200746,LaMarcus Aldridge
45,2011-12,0.473,0.0,0.786,1.1,3.0,4.2,0.8,0.5,0.3,0.4,0.4,0.0,0.5,0.3,0.8,1.1,0.1,0.2,0.2,0.0,0.557,0.0,0.583,1.8,3.2,4.9,0.3,0.4,0.8,0.9,,,,,,,,,,,202730,Lavoy Allen
46,2012-13,0.454,0.0,0.717,2.0,3.0,5.0,0.9,0.7,0.3,0.7,0.406,0.0,0.75,0.8,1.0,1.8,0.3,0.2,0.1,0.2,,,,,,,,,,,,,,,,,,,,,202730,Lavoy Allen
47,2013-14,0.4623333333333333,0.10266666666666667,0.645,1.6000000000000003,2.6333333333333333,4.2,0.9333333333333332,0.6,0.3,0.4666666666666666,0.36533333333333334,0.0,0.6126666666666666,0.5333333333333333,0.6333333333333333,1.2,0.26666666666666666,0.20000000000000004,0.06666666666666667,0.20000000000000004,0.5,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,,,,,,,,,,,202730,Lavoy Allen
48,2014-15,0.472,0.0,0.702,2.0,3.2,5.1,1.2,0.6,0.2,0.7,0.459,0.0,0.722,0.7,1.1,1.8,0.6,0.3,0.1,0.3,,,,,,,,,,,0.5,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,202730,Lavoy Allen
49,2015-16,0.516,0.0,0.63,2.1,3.3,5.4,1.0,0.9,0.3,0.5,0.558,0.0,0.6,0.6,1.0,1.6,0.4,0.2,0.1,0.1,0.3,0.0,0.0,0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.389,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,202730,Lavoy Allen
50,2016-17,0.458,0.0,0.697,1.7,1.9,3.6,0.9,0.5,0.3,0.4,0.516,0.0,0.333,0.6,0.4,1.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.294,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,202730,Lavoy Allen
51,2004-05,0.475,0.387,0.737,1.1,1.8,2.9,0.8,1.0,1.0,0.3,0.556,0.417,0.686,0.4,0.6,0.9,0.2,0.3,0.4,0.1,0.444,0.0,0.429,0.6,1.1,1.7,0.3,0.7,0.4,0.3,,,,,,,,,,,2754,Tony Allen
52,2005-06,0.471,0.324,0.746,0.6,1.5,2.2,1.3,1.3,1.0,0.4,0.444,0.385,0.804,0.2,0.5,0.7,0.3,0.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,2754,Tony Allen
53,2006-07,0.514,0.242,0.784,1.1,2.7,3.8,1.7,2.3,1.5,0.4,0.548,0.222,0.792,0.2,0.7,0.9,0.3,0.6,0.4,0.2,,,,,,,,,,,,,,,,,,,,,2754,Tony Allen
54,2007-08,0.434,0.316,0.762,0.5,1.8,2.2,1.5,1.5,0.8,0.3,0.458,0.222,0.761,0.2,0.8,1.0,0.7,0.5,0.4,0.1,0.563,0.0,0.4,0.1,0.1,0.2,0.2,0.1,0.1,0.0,,,,,,,,,,,2754,Tony Allen
55,2008-09,0.482,0.222,0.725,0.5,1.8,2.3,1.4,1.7,1.2,0.5,0.528,0.0,0.738,0.2,0.7,0.9,0.6,0.7,0.5,0.2,0.5,0.0,1.0,0.1,0.8,0.9,0.3,0.1,0.2,0.0,,,,,,,,,,,2754,Tony Allen
56,2009-10,0.51,0.0,0.605,1.0,1.7,2.7,1.3,1.2,1.1,0.4,0.519,0.0,0.604,0.4,0.6,1.0,0.6,0.4,0.4,0.2,0.48,0.0,0.778,0.5,1.2,1.7,0.7,1.0,1.0,0.6,,,,,,,,,,,2754,Tony Allen
57,2010-11,0.51,0.174,0.753,1.0,1.7,2.7,1.4,1.2,1.8,0.6,0.523,0.333,0.759,0.3,0.7,1.0,0.3,0.4,0.6,0.2,0.426,0.143,0.659,1.2,1.8,2.9,1.5,1.8,1.9,0.4,,,,,,,,,,,2754,Tony Allen
58,2011-12,0.469,0.308,0.8,1.7,2.3,4.0,1.4,1.6,1.8,0.6,0.532,0.5,0.717,0.4,0.5,0.9,0.2,0.3,0.4,0.1,0.4,0.0,0.706,1.1,2.0,3.1,0.7,1.4,1.3,1.0,,,,,,,,,,,2754,Tony Allen
59,2012-13,0.445,0.125,0.717,1.5,3.1,4.6,1.2,1.2,1.5,0.6,0.29,0.0,0.673,0.4,0.7,1.1,0.3,0.3,0.3,0.2,0.432,0.25,0.759,2.5,3.6,6.1,1.8,1.3,2.0,0.3,,,,,,,,,,,2754,Tony Allen
60,2013-14,0.494,0.234,0.628,1.4,2.3,3.8,1.7,1.6,1.6,0.3,0.566,0.286,0.59,0.4,0.6,1.0,0.4,0.5,0.6,0.1,0.486,0.0,0.762,3.3,4.4,7.7,1.4,1.7,1.7,0.1,,,,,,,,,,,2754,Tony Allen
61,2014-15,0.495,0.345,0.627,1.6,2.8,4.4,1.4,1.4,2.0,0.5,0.506,0.444,0.659,0.4,1.0,1.4,0.2,0.4,0.5,0.1,0.491,0.143,0.75,1.4,3.8,5.2,1.5,1.3,2.4,1.1,0.304,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,2754,Tony Allen
62,2015-16,0.458,0.357,0.652,1.6,3.0,4.6,1.1,1.2,1.7,0.3,0.478,0.2,0.6,0.4,0.7,1.1,0.1,0.3,0.3,0.1,0.303,0.143,0.692,1.5,1.3,2.8,0.8,1.5,1.3,0.5,0.333,0.375,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.0,2754,Tony Allen
63,2016-17,0.461,0.278,0.615,2.3,3.2,5.5,1.4,1.4,1.6,0.4,0.475,0.2,0.667,0.7,0.9,1.6,0.2,0.3,0.6,0.1,,,,,,,,,,,0.325,0.143,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.0,2754,Tony Allen
64,2010-11,0.394,0.315,0.773,0.9,2.4,3.3,0.7,1.3,0.7,0.3,0.341,0.217,0.825,0.3,0.8,1.1,0.3,0.4,0.3,0.1,,,,,,,,,,,,,,,,,,,,,202329,Al-Farouq Aminu
65,2011-12,0.411,0.277,0.754,1.4,3.2,4.7,1.0,1.4,0.9,0.5,0.464,0.364,0.742,0.3,1.1,1.3,0.3,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,202329,Al-Farouq Aminu
66,2012-13,0.475,0.211,0.737,1.8,5.9,7.7,1.4,1.5,1.2,0.7,0.424,0.0,0.724,0.3,1.1,1.4,0.3,0.4,0.3,0.1,,,,,,,,,,,,,,,,,,,,,202329,Al-Farouq Aminu
67,2013-14,0.474,0.271,0.664,1.6,4.6,6.2,1.4,1.1,1.0,0.5,0.438,0.333,0.759,0.5,0.8,1.3,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,202329,Al-Farouq Aminu
68,2014-15,0.412,0.274,0.712,1.5,3.1,4.6,0.8,0.7,0.9,0.8,0.39,0.194,0.781,0.5,1.0,1.5,0.3,0.2,0.4,0.3,0.548,0.636,0.789,2.8,4.4,7.2,1.2,1.2,2.0,1.6,0.208,0.077,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,202329,Al-Farouq Aminu
69,2015-16,0.416,0.361,0.737,1.2,4.9,6.1,1.7,1.5,0.9,0.6,0.346,0.26,0.778,0.4,1.3,1.7,0.5,0.3,0.2,0.3,0.438,0.4,0.724,2.1,6.5,8.6,1.8,1.9,0.7,0.9,0.295,0.303,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,202329,Al-Farouq Aminu
70,2016-17,0.393,0.33,0.706,1.3,6.1,7.4,1.6,1.5,1.0,0.7,0.369,0.283,0.737,0.2,1.7,1.9,0.3,0.4,0.3,0.3,0.459,0.412,0.636,1.3,5.3,6.5,1.0,2.3,0.8,1.0,0.4,0.467,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,202329,Al-Farouq Aminu
71,2001-02,0.338,0.0,0.786,1.6,1.6,3.2,0.3,0.5,0.3,1.2,0.375,0.0,0.833,1.1,0.9,2.0,0.1,0.4,0.1,1.1,,,,,,,,,,,,,,,,,,,,,2365,Chris Andersen
72,2002-03,0.4,0.0,0.55,1.8,2.8,4.6,0.5,1.0,0.5,1.0,0.522,0.0,0.519,0.8,1.1,1.9,0.3,0.4,0.2,0.5,,,,,,,,,,,,,,,,,,,,,2365,Chris Andersen
73,2003-04,0.443,0.0,0.589,1.3,2.9,4.2,0.5,0.7,0.5,1.6,0.465,0.0,0.542,0.5,0.8,1.2,0.1,0.1,0.1,0.4,0.333,0.0,0.0,1.2,1.6,2.8,0.4,0.4,0.2,0.4,,,,,,,,,,,2365,Chris Andersen
74,2004-05,0.534,0.0,0.689,2.0,4.1,6.1,1.1,1.0,0.2,1.5,0.563,0.0,0.709,0.8,1.5,2.3,0.3,0.3,0.0,0.4,,,,,,,,,,,,,,,,,,,,,2365,Chris Andersen
75,2005-06,0.571,0.0,0.476,1.9,2.9,4.8,0.2,0.8,0.3,1.3,0.652,0.0,0.333,0.4,1.0,1.4,0.0,0.3,0.2,0.4,,,,,,,,,,,,,,,,,,,,,2365,Chris Andersen
76,2007-08,0.286,0.0,0.5,0.4,1.4,1.8,0.0,0.2,0.0,0.8,0.2,0.0,0.333,0.7,1.3,2.0,0.0,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,2365,Chris Andersen
77,2008-09,0.548,0.2,0.718,2.3,3.9,6.2,0.4,1.0,0.6,2.5,0.482,0.0,0.746,0.7,1.1,1.8,0.1,0.3,0.1,0.6,0.63,0.0,0.659,1.9,4.4,6.3,0.6,0.5,0.3,2.1,,,,,,,,,,,2365,Chris Andersen
78,2009-10,0.566,0.0,0.695,1.9,4.4,6.4,0.4,0.8,0.6,1.9,0.538,0.0,0.65,0.5,1.3,1.8,0.1,0.2,0.1,0.6,0.529,0.0,0.643,1.2,3.3,4.5,0.2,0.7,0.2,1.0,,,,,,,,,,,2365,Chris Andersen
79,2010-11,0.599,0.0,0.637,1.7,3.2,4.9,0.4,0.6,0.5,1.3,0.611,0.0,0.705,0.7,1.0,1.7,0.2,0.2,0.1,0.3,0.636,0.0,0.714,1.0,1.8,2.8,0.6,0.6,0.6,1.4,,,,,,,,,,,2365,Chris Andersen
